file,human_text,vosk_text,sova_text,vosk_wer,vosk_mer,vosk_wil,sova_wer,sova_mer,sova_wil,path,google_text,google_wer,google_mer,google_wil,yandex_text,yandex_wer,yandex_mer,yandex_wil
1615987721.2268171-in.wav,да да это мастер слушайте у меня такая просьба а если давайте завтра может часикам к одинадцати нормально будет с одинадцати до двенадцати да а то у меня не успели запчасти ну сальник привезти а привезут его после шести а там работы часа на полтора два ну уже просто поздновато будет все да часикам к одинадцати завтра меня ждите тогда да да да все записываю единственное что я сразу вам скажу там если будет че то какая нибудь там простыночка старая что нибудь такого найдите пожалуйста ладно да все понял все сегодня все возьму запчасти все завтра все сделаем ага все завтра тогда спасибо,да это мастер моя такая просьба давайте завтра часикам к одиннадцати нормально будет отнести до двенадцати да у меня запчасти сальник провести привезут после шести адам работает часа на полтора два уже просто все дачу с участком как не завтра не тогда тогда все записано единственный я сразу вам скажу там если будет что-то там про оценщика старо что такого найдите пожалуйста ладно все понял все за сегодня все возьмут запчасти все завтра все сделаем тогда сила,дата думаете это какой то давайте завтра может как один натальной будет несколько двенадцать да у меня можно провести я приведу восемь шести а там работать что надо можете да сейчас она меня развитого да все записано единственное что я по вам скажу там если будет что дорога там протечка стало что такого найдите пожалуйста ага то понял гора все сегодня все возможность запчасти все затраты дела на завтра тогда спасибо,0.5,0.4952380952380953,0.6492257742257743,0.6538461538461539,0.6538461538461539,0.8244853737811484,low2,давайте завтра может вечером к 11:00 нормально будет отнести к 12:00 да у меня запчасти привезти привезу 28620 просто поздновато будет всё до завтра тогдада-да всё записано единственное что я сразу вам скажу там если будет что-то какая-то там просто умничка старая что я такого найдите пожалуйста ладно всё понял всё за сегодня всё возьму запчасти всё завтра всё сделаю всё завтра тогда спасибо,0.6442307692307693,0.6442307692307693,0.7943209134615384,да да это мастер слушайте меня такая просьба давайте завтра может чеком 11 нормально будет за дети до 12 да у меня не успели запчасти масани привести привезу его после 6 а там работает часа на полтора 2 мы уже просто сдаваться будет все дачам каната у меня рите тогда да да да все записано единственное что я сразу вам скажу там если будет что то какая нибудь там простынка старая что то такого найдите пожалуйста ладно а все поняла все сегодня все возможность запчасти все завтра все сделаем ага все завтра тогда спасибо ,0.3269230769230769,0.3269230769230769,0.49877250409165297
1616046849.2275204-in.wav,доброе утро это телемастер заявочку оставляли вы хотели на исадченко он у вас был да когда то приставку угу я ему передам он вам перезвонит будьте на связи ну решите ну с ним пообщаетесь угу до свидания пожалуйста,доброе утро это телемастер заёмщики сопоставляли хотели но исаченко он у вас да приставку я ему передам он вам перезвонит будьте на все но решите им пообщаетесь пожалуйста,доброе утро этот телемастер заявочку составляли хотели на исаченко оно у вас был да как приставку я ему передам он вам перезвонит будьте на вы решите и пообщайтесь,0.4473684210526316,0.4473684210526316,0.5855263157894737,0.4736842105263158,0.4736842105263158,0.6240601503759399,low2,доброе утро этот телемастер заехать поставляли хотели но исаченко она вас был да как-то приставку я ему передам он вам перезвонит на связь решите ты пообщаетесь пожалуйста,0.5263157894736842,0.5263157894736842,0.6842105263157895,доброе утро это телемастер заявочку оставляли вы хотели на исаченко он у вас был да приставку я ему передам он вам перезвонит будьте на связи ну решите ну с ним пообщайтесь угу пожалуйста ,0.18421052631578946,0.18421052631578946,0.233652312599681
1616047338.2275327-out.wav,але ага здрасьте да все все нормально не надо уже да да да все все нормально не знаю так вы можете сказать что клиент отказался ну давайте ладно наберу все давайте да давайте да вот на этот номер набрать да давайте все давайте до свидания,и но я настя все нормально не надо да да все нормально не знаю можешь сказать что клиент отказался ну давайте ладно наберу все давайте давайте вот на этот наверное вас да давай очищай,ну угу здравствуйте почему все нормально не надо но да да да омара не знаю можете сказать что я сказал ну давайте вана наверно все давайте да давайте да вот на этот наверное вата давайте давайте,0.4444444444444444,0.4444444444444444,0.5915032679738561,0.4666666666666667,0.4666666666666667,0.6444444444444445,low2,0 ага здравствуйте всё нормально не надо уже да да сейчас всё нормально не знаю что сказать что клиент отказался ну давайте ладно наберу всё давайте давайте вот на этот номер называть данного числа,0.4666666666666667,0.4666666666666667,0.6235294117647059,ну да ага здравствуйте все нормально не надо уже да да да все все нормально не знаю а вы можете сказать что клиент отказался ну давайте ладно наберу все давайте да давайте да вот на этот номер назвать да давайте все давайте ,0.2,0.2,0.3142857142857143
1616051676.2277358-in.wav,але добрый христин сто пятьдесят пять тридцать один девяносто шесть сто пятьдесят пять тридцать один девяносто шесть да щас че обратил внимание там пометка стоит сообщение клиент просит перезвонить там перезванивал общались ага ага понятно ну тогда позвоните спросите что хотели угу,поля он крестик пять пять один год составишь пять пять тридцать один девяносто шесть сейчас что побратимами моим там памятник стоит сообщение клиент просто пролезали что перезвонила общались ну тогда позвоните спросите что хотят,она добрый сто пятьдесят пять тридцать один но пока я тридцать пять десять девяносто шесть сейчас ещё по обратил на мои компании стоит сообщение кино скользит по первому шалишь понятно ну тогда позвоните по здравствуйте что хотят,0.5952380952380952,0.5952380952380952,0.7976190476190477,0.6190476190476191,0.6190476190476191,0.8352638352638353,low2,ага доброе 31985 3196 старт сейчас что-то обратил внимание компания читает сообщения клиент просит перезвонить перезвонить пообщались ну тогда позвоните спросите что хотят,0.7619047619047619,0.7619047619047619,0.8964803312629399,алло добрый 155-31-95 155-31-96 да сейчас что то обратил им там плита стоит сообщение клиент просто перезвоните перезвоню общались ага понятно ну тогда позвоните спросите что хотели угу ,0.6190476190476191,0.6190476190476191,0.782312925170068
1616053311.2278833-out.wav,але на два стекло бесплатно девушка это раз два всегда ну он хочет пятнадцать тысяч за диагностику прикалываетесь что ли девушка не девушка диагностика бесплатно я с вами разговаривал он выехал посмотрел и посмотрел что вы прикалываетесь девушка он там даже ничего не сделал он там посмотрел две с половиной тысячи вам буду отдавать пускай делает обратно он ничего не сделал я не готов я не готов ничего не оплатить девушка он посмотрел и ничего не сделал я никуда не поеду девушка до свидания,и аля папа девушка раз два он хочет пятна обсуждать диагностику прикалываюсь что девушка идиот идиотка диагностика бесплатно не разговаривал я и меня вы посмотрела и посмотрела что-нибудь ждёт он там даже ничего не сделано там посмотрел что без мантильи буду отдавать скользят тогда он ничего не сделал я не готов я не готов ничего не проведёшь посмотрел не сделал никуда не поеду идёшь заседания,алло здравствуйте бесплатно девушка раз два всегда ну хоть пятнадцать нас опекать что сделали девушка диагностика я сам разговорите вино посмотрела и посмотрела что-то какая она ничего не сделал там посмотрел кабинок буду давать сказал просто он ничего не делал и не готов я не готов ничего не поддержка посмотрели неделя никуда не поеду дело до свидания,0.5476190476190477,0.5476190476190477,0.7355311355311356,0.6071428571428571,0.6071428571428571,0.7725563909774436,low2,алло бесплатно девушка тараз 2 он хочет чтобы девушка идёшь как диагностику бесплатно я с вами разговаривал он выехал посмотрела и посмотрела что он там да ничего не сделал там посмотрел без матери будут давать пускай он ничего не сделал я не готов ничего не упади девушкам посмотрел ещё не сделал я никуда не пойду девушка свидание,0.5476190476190477,0.5476190476190477,0.6984126984126984,алло бесплатно девушка это раз 2 всегда ну он хоть 15 на диагностику прикалываетесь что ли девушка нет девушка диагностику бесплатно я с вами разговаривал а я он выехал посмотрела и посмотрела что девка он там даже ничего не сделала там посмотрел без пони буду отдавать а он ничего не сделал я не готов я не готов ничего не оплатить девушкам посмотрел ничего не сделал никуда не поеду девушка до свидания ,0.38095238095238093,0.37209302325581395,0.5110663983903421
1616062036.2283558-out.wav,отк евгения все вышки ожидайте да дома ждут вас пожалуйста,от евгения все малышки ждать о угу у угу да дома что-то ваш,повреждение сели ожидать да дома ждут вас пожалуйста,1.0,0.7142857142857143,0.8769230769230769,0.5,0.5,0.6875,low2,объявления всеволожске оставьте до дома ждут вас пожалуйста,0.6,0.6,0.8,от евгения всеволожск так ожидайте да дома ждут вас пожалуйста ,0.3,0.3,0.51
1616065078.2284974-out.wav,отк татьяна здравствуйте угу угу на этаже у парадной угу минутку алексей юрьевич он едет будет в течении пятнадцати минут подождете угу все тогда угу,но так татьяна здравствуйте на этаже у парадной минутку у угу угу гм так сеймур чем едет будет в течение пятнадцати минут подождёте це туда,но такая татьяна здравствуйте угу угу мы даже парадный минуту чем и это будут в течение пятнадцати минут подождёте года,0.68,0.5862068965517241,0.7696000000000001,0.76,0.7307692307692307,0.902,low2,я только татьяна здравствуйте на этаже у парадной такси юрцом едет будет в течение 15 минут подождете что тогда,0.56,0.5384615384615384,0.6968421052631579,ну такая татьяна здравствуйте угу угу на этаже у парадной угу минутку с чем едет будет в течение 15 минут подождете угу все тогда угу ,0.28,0.2692307692307692,0.4224
1616066615.2285968-in.wav,японская фирма ширихари я знаю жена покупает постоянно такенный балон да ну что там делаешь что делаешь пойдешь не звонила ребятам там нет ну ладно устала нормально ладно давай тогда шуруй родителям не звонила что то там опять эти горчишник ставят тридцать сем температура блин угу набери спроси что он там слышь все ладно тогда пришли что нибудь там дениска фотографировать видео давай пока,японской фирмы шире хари я знаю жена пуховое постоянно такие баллоны да ну чё там делаешь ты пойдёшь не звонила ребятам ну ладно уставом нормально добра и тогда шуру родителям не звонил что там опять с горчичник ставят перед всеми температурам и набери спроси чем там смущённо тогда пришли чем там где несколько фотографировать видео давай пока,японской фирмы шериф я знаю набокова по стаканам что вам делать не звонила ребятам ну ладно стало нормально давай тогда родителям не звоните помогать это горчичник ставит перед семь температур ромео говорить спросить чем там слушат пришлите там миска фотографировать видела пока,0.546875,0.5384615384615384,0.7532894736842105,0.734375,0.734375,0.8924851190476191,low2,японская фирма шире хари татьяна балан дан что там делаешь что делаешь пойдёшь не звонила ну ладно устала нормально ладно давай тогда шурой родители мне звонил что-то там опять этот горчичник ставят 37 температура момент набери спроси что он там слышит ладно тогда пришли что-нибудь там дениска фотографируюсь видео давай пока,0.484375,0.484375,0.666360294117647,японская фирма шери хари я знаю жена покупать постоянно да ну что там делать что делаешь пойдешь не звонил ребятам ну ладно устала нормально давай тогда шуру родителям не звонил вам что то там опять это горчичник ставит 37 температура мен не знаю набери спросить что он там слышу ладно тогда пришли что нибудь там дениска фотографировать видео давай пока ,0.375,0.36363636363636365,0.540625
1616066615.2285968-out.wav,але да дома ну ща пойду уже угу да нет да нет нормально угу давай да нет не звонит господи о понятно угу ладно давай пока,и и и моя пить мама внося пойду ага далее да нет нормально давай да нет господи таня глаза да,алло да я пойду угадали давай я не господа,0.7307692307692307,0.7307692307692307,0.9057692307692308,0.8461538461538461,0.8461538461538461,0.9316239316239316,low2,алло да дома сейчас пойду да нет да нет нормальный давай да нет не занят саня давай пока,0.5,0.5,0.6388888888888888,алло да дома я пойду уже угу да нет да нет нормально давай да нет не звоню господи о да угу ладно давай да ,0.2692307692307692,0.2692307692307692,0.42147435897435903
1616070696.2288408-out.wav,алло привет я у тебя хотела спросить этот самый ты когда можешь или сегодня или завтра вы ой хотела ну ненадолго зайти нет ни я могу зайти ага ну ладно ага ну потихонечку ну вот он как скажем ну все ага не ну я сегодня хотела до храма тоже дойти хот это я еще не была а тогда тут тогда к тебе заскочу ладно все а ладно все а угу да,да но ты яки хотелось прыщики это целую то есть это малыш надеюсь его не заперли долго идти не а хочешь ну вот все не ну я не хотел до храма дойти я ещё не было пункт тебе чем а,алло я хотел спросить то самую то есть на мои сегодня лиза сети надолго зайти не зайти ага на таких конечно готов нажимаете неделю до правды найти хотя ещё не было туда теме исключено,0.8028169014084507,0.8028169014084507,0.9309859154929576,0.8732394366197183,0.8732394366197183,0.9664457332228666,low2,алло я тебя хотел спросить это целый ты это можешь или сегодня или завтра хоть ненадолго зайти нет не могу зайти какие хочешь ну готова сказать всё dnevnik.ru не ну я сегодня хотела докрам тоже дайте хотя 15 еще не было опять да тут тогда тебе заскочил она что,0.6197183098591549,0.6197183098591549,0.7904570278815752,алло я хотел спросить это зовут это мои сегодня лиза надолго зайти нет не я могу зайти ага каких то расскажу а не ну я его не хотела дораму то дойти от то я еще не было когда тебе душка ладно ладно угу да ,0.6901408450704225,0.6901408450704225,0.8450704225352113
1616073178.2289438-in.wav,алло это мастер в общем к пяти я подъезжаю да к вам а даже можно пораньше подъехать будет а а все тогда ждите скоро буду ага ну диагностика тысяча четыреста а да работа ага не ничего не нужно ага все все ждите,алло это мастера в общем к пяти я подъезжаю он а даже можно пораньше побег а а то ты работа а диагностика ты четыреста а рапо оттара а им не нужно,алло это мастер вот в общем пяти я подъезжаю за она возможно пораньше поесть будете подождите работы ну так потока тридцать четыре работа работа есть один нужно,0.5476190476190477,0.5476190476190477,0.7227342549923195,0.7380952380952381,0.7209302325581395,0.873015873015873,low2,alaito monster в общем я подъезжаю дай вам а даже можно пораньше подъехать а кто тогда работает диагностика 1400 работа работа я ничего не нужна,0.6190476190476191,0.6190476190476191,0.7561904761904762,алло это мастер в общем то 5 я подъезжаю да вам а даже можно пораньше подъехать будет а все тогда ждите погода ага диагностика 1400 работа ага мне ничего не нужно ага ,0.35714285714285715,0.35714285714285715,0.4575892857142857
1616074025.2289882-out.wav,да угу а квартира восьем ой дом восемь квартира восемнадцать первый подъезд пятый этаж домофон шестьдесят три восемьдесят шесть да или позвоните там у меня домофон дома это вы прийдете уже делать угу хорошо жду вас угу,да и а да ага квартира восемь ой э дом восемь квартир восемнадцать а первый подъезд пятый этаж домофон шестьдесят три восемьдесят шесть да или просто позвоните там у меня дома вон дома это вы придёте уже делать хорошо жду вас,да квартира восемь дом восемь квартир восемнадцать первый подъезд пятый этаж домофон шестьдесят три восемьдесят шесть да или просто позвоните там у меня давал он дома это вы придёте уже делать хорошо жду вас,0.35135135135135137,0.3023255813953488,0.40672379696769934,0.2972972972972973,0.28205128205128205,0.3767885532591415,low2,да квартира 8 ой дом 8 квартира 18 первый подъезд пятый этаж домофон 6386 да или просто позвоните там у меня давай вот дома это вы придёте уже делать хорошо жду вас,0.40540540540540543,0.38461538461538464,0.5135135135135135,да угу квартира 8 ой дом 8 квартира 18 1 подъезд 5 этаж домофон 63 86 да или просто позвоните там у меня 2 дома это вы придете уже делать угу хорошо жду вас угу ,0.35135135135135137,0.34210526315789475,0.5173745173745175
1616084945.2294168-in.wav,алло еще раз здравствуйте это мастер я про вас не забыл еду к вам минут где то в течении тридцати буду у вас у вас подъезд какой будет в течении тридцати минут угу тридцать подъезд у вас какой будет подъезд подъезд какой будет хорошо все позвоню вам подъеду,а вот ещё раз здравствуй это мастер мира я брала ника был языком минут тридцать тридцати буду у вас по нескольку течение тридцати минут одет от какой бы побед побед какой бы хорошо я позвоню вам подъеду,алло здравствуйте это матери потом я просто забыл яруса где-то в течение тридцати буду у вас вот подъезд как бы в течение тридцати минут интранет с такой будет подъезд какой бы хорошо они побед,0.6875,0.6734693877551021,0.8558558558558559,0.6458333333333334,0.6458333333333334,0.8229166666666666,low2,алло ещё раз здравствуйте это мастер 30 минут или 30 maxкакой будет адрес подъезд какой будет хорошо позвоню подъеду,0.7291666666666666,0.7291666666666666,0.8146929824561404,алло еще раз здравствуйте это мастер а я про вас не забыл еду к вам минут где то в течение 30 буду у вас вас подъезд какой будет в течение 30 минут минут 30 а у вас какой будет подъезд подъезд какой будет хорошо все позвоню вам подъедут ,0.20833333333333334,0.20408163265306123,0.33984375
1616143839.2301898-in.wav,алло здрасьте это насчет холодильника александр беспокоит вы как дома вообще находитесь ага ну я к вам подъеду тогда конаковский проезд дом двенадцать корпус два квартира напомните э подъезд этаж код домофона как пройти да это на площадке который находится на лестнице хорошо ну он сейчас выключен да мы с вами договаривались холодильник включен да мы с вами договаривались ага ну давайте сейчас я быстренько подъеду к вам ага,а возраст это насчёт школы коллекционная беспокоит вы когда вы вообще а як он пообедает атака на куски проездом двенадцать корпус тебе напомнить подъезд этаж у домофона как пройти да имя это на площадка которая находит дали хорошо но он часто семьи таковы холодильник включён да мы сами договаривались ну давайте снегопаде,алло здравствуйте это насчёт холодильник алексан побеспокоит во как дома наполеон подъедут так на куски потом двенадцатого по пот напомнить подъезд этаж дома на какой даты места это на площадке который находится на хорошо но он часто да мы с вами договор владимир клюкин да мы с вами договаривались ну давайте сейчас попадёт,0.6956521739130435,0.6857142857142857,0.8651059085841695,0.6231884057971014,0.6231884057971014,0.8151490292589554,low2,а возраст это насчёт холодильник александр беспокоит вы как дома вообще находится я сам подъеду тогда конаковский проезд дом 12 корпус 2 квартира подъезд этаж у домофона как пройти это на площадке который находится но он сейчас дома стоим договорились холодильник включен да мы с вами договорились ну давай сейчас я подъеду,0.463768115942029,0.463768115942029,0.6184503901895206,алло здравствуйте это насчет холодильника александр беспокоит вы как дома вообще находитесь ну к вам подъеду тогда конаковский проезд дом 12 корпус 2 квартира напомните подъезд этаж по домофона какой то да я да это на площадке которая находится наличие хорошо но он сейчас включен да мы с вами договариваться холодильник включен да мы с вами договаривать ага ну давайте сейчас я подъеду да ,0.3188405797101449,0.30985915492957744,0.4562952898550724
